turn_node_id,condition,condition_id,conversation_id,sequence_index,turn_index,slot,x,y
702,Human-AI,human-ai,conv_1a776856-1876-44eb-b0f6-31b31250ddca,6,3.0,author_2,0.12722756786006983,-0.21593167829613422
703,Human-AI,human-ai,conv_1a776856-1876-44eb-b0f6-31b31250ddca,7,4.0,author_1,-0.18360868094010874,-0.06203456559043514
704,Human-AI,human-ai,conv_1a776856-1876-44eb-b0f6-31b31250ddca,8,4.0,author_2,0.10521525181366201,-0.020484879300741846
705,Human-AI,human-ai,conv_1a776856-1876-44eb-b0f6-31b31250ddca,9,5.0,author_1,-0.021790139808787183,-0.2678082114299337
706,Human-AI,human-ai,conv_1a776856-1876-44eb-b0f6-31b31250ddca,10,5.0,author_2,-0.07800391161215564,0.07064996709200931
707,Human-AI,human-ai,conv_1a776856-1876-44eb-b0f6-31b31250ddca,11,6.0,author_1,-0.14174236463404516,-0.01670459007176154
708,Human-AI,human-ai,conv_1a776856-1876-44eb-b0f6-31b31250ddca,12,6.0,author_2,0.0921243858657211,-0.014260044945474549
709,Human-AI,human-ai,conv_1a776856-1876-44eb-b0f6-31b31250ddca,13,7.0,author_1,-0.05745906363527962,-0.14635904388476867
710,Human-AI,human-ai,conv_1a776856-1876-44eb-b0f6-31b31250ddca,14,7.0,author_2,0.04212220972183522,-0.13729762198442136
711,Human-AI,human-ai,conv_1a776856-1876-44eb-b0f6-31b31250ddca,15,8.0,author_1,-0.22984548286351464,0.023593721490034147
712,Human-AI,human-ai,conv_1a776856-1876-44eb-b0f6-31b31250ddca,16,8.0,author_2,-0.11200636987770307,-0.12380774331935392
713,Human-AI,human-ai,conv_29031421-8265-472f-b4ce-f147dd80edca,1,1.0,author_1,-0.1105145138289422,-0.059860445802125316
714,Human-AI,human-ai,conv_29031421-8265-472f-b4ce-f147dd80edca,2,1.0,author_2,0.04387892029437459,-0.02196899769602436
715,Human-AI,human-ai,conv_29031421-8265-472f-b4ce-f147dd80edca,3,2.0,author_1,0.04703804328887827,-0.0337627285135306
716,Human-AI,human-ai,conv_29031421-8265-472f-b4ce-f147dd80edca,4,2.0,author_2,-0.036784919068332866,0.21502605653490325
717,Human-AI,human-ai,conv_29031421-8265-472f-b4ce-f147dd80edca,5,3.0,author_1,0.11647889850443237,-0.0019264294448367199
718,Human-AI,human-ai,conv_29031421-8265-472f-b4ce-f147dd80edca,6,3.0,author_2,0.024050545494984085,0.08516615046206527
719,Human-AI,human-ai,conv_29031421-8265-472f-b4ce-f147dd80edca,7,4.0,author_1,-0.03637514371226212,0.08135149857875258
720,Human-AI,human-ai,conv_29031421-8265-472f-b4ce-f147dd80edca,8,4.0,author_2,-0.0004851971900579309,0.21115126018361036
721,Human-AI,human-ai,conv_29031421-8265-472f-b4ce-f147dd80edca,9,5.0,author_1,-0.0042666050887057196,0.20060519749408362
722,Human-AI,human-ai,conv_29031421-8265-472f-b4ce-f147dd80edca,10,5.0,author_2,-0.003922677984991766,-0.0031862356194138066
723,Human-AI,human-ai,conv_29031421-8265-472f-b4ce-f147dd80edca,11,6.0,author_1,0.11381976397140824,0.02603475493067051
724,Human-AI,human-ai,conv_29031421-8265-472f-b4ce-f147dd80edca,12,6.0,author_2,-0.10204990075554055,0.024755882810164973
725,Human-AI,human-ai,conv_29031421-8265-472f-b4ce-f147dd80edca,13,7.0,author_1,-0.07111431646848086,0.09656348075127216
726,Human-AI,human-ai,conv_29031421-8265-472f-b4ce-f147dd80edca,14,7.0,author_2,-0.11695439993297672,0.04537136861069818
727,Human-AI,human-ai,conv_29031421-8265-472f-b4ce-f147dd80edca,15,8.0,author_1,-0.07583406565019651,0.1199720277164092
728,Human-AI,human-ai,conv_29031421-8265-472f-b4ce-f147dd80edca,16,8.0,author_2,-0.09018158034704836,0.03743348791784056
729,Human-AI,human-ai,conv_2ce635fa-cb6c-424f-9565-859a944eed92,1,1.0,author_1,-0.17601045525240422,-0.16006923312695126
730,Human-AI,human-ai,conv_2ce635fa-cb6c-424f-9565-859a944eed92,2,1.0,author_2,-0.020468956079377057,0.00422394039520776
731,Human-AI,human-ai,conv_2ce635fa-cb6c-424f-9565-859a944eed92,3,2.0,author_1,-0.20835323824163604,-0.12207108643468662
732,Human-AI,human-ai,conv_2ce635fa-cb6c-424f-9565-859a944eed92,4,2.0,author_2,-0.15772654960994148,-0.10972401884696385
733,Human-AI,human-ai,conv_2ce635fa-cb6c-424f-9565-859a944eed92,5,3.0,author_1,-0.1980595898025888,-0.14949302047625743
734,Human-AI,human-ai,conv_2ce635fa-cb6c-424f-9565-859a944eed92,6,3.0,author_2,-0.09951692304207568,-0.06564971156896725
735,Human-AI,human-ai,conv_2ce635fa-cb6c-424f-9565-859a944eed92,7,4.0,author_1,-0.17816279311407443,-0.061757125765350675
736,Human-AI,human-ai,conv_2ce635fa-cb6c-424f-9565-859a944eed92,8,4.0,author_2,-0.15027506642933905,-0.0797343544290035
737,Human-AI,human-ai,conv_2ce635fa-cb6c-424f-9565-859a944eed92,9,5.0,author_1,-0.19122314841342636,-0.08833707148982599
738,Human-AI,human-ai,conv_2ce635fa-cb6c-424f-9565-859a944eed92,10,5.0,author_2,-0.10883905337879285,-0.06511020409595636
739,Human-AI,human-ai,conv_2ce635fa-cb6c-424f-9565-859a944eed92,11,6.0,author_1,-0.20422235037839034,-0.1501910505232402
740,Human-AI,human-ai,conv_2ce635fa-cb6c-424f-9565-859a944eed92,12,6.0,author_2,-0.09395334879844969,0.08973763889640447
741,Human-AI,human-ai,conv_2ce635fa-cb6c-424f-9565-859a944eed92,13,7.0,author_1,-0.12852246245364607,-0.20986350740062204
742,Human-AI,human-ai,conv_2ce635fa-cb6c-424f-9565-859a944eed92,14,7.0,author_2,-0.06825599172627504,-0.15721128801760592
743,Human-AI,human-ai,conv_3c43f51a-ffcf-4161-8d6d-b76bf669acb6,1,1.0,author_1,-0.10711529327965613,-0.17071253139393344
744,Human-AI,human-ai,conv_3c43f51a-ffcf-4161-8d6d-b76bf669acb6,2,1.0,author_2,0.06074542961225968,-0.16147070930734747
745,Human-AI,human-ai,conv_3c43f51a-ffcf-4161-8d6d-b76bf669acb6,3,2.0,author_1,0.027876750082022648,-0.27511827414094103
746,Human-AI,human-ai,conv_3c43f51a-ffcf-4161-8d6d-b76bf669acb6,4,2.0,author_2,-0.07751843651930626,-0.22403287447090336
747,Human-AI,human-ai,conv_3c43f51a-ffcf-4161-8d6d-b76bf669acb6,5,3.0,author_1,-0.018463786709040635,-0.1828766297967114
748,Human-AI,human-ai,conv_3c43f51a-ffcf-4161-8d6d-b76bf669acb6,6,3.0,author_2,-0.04975679245799067,-0.12149344375481719
749,Human-AI,human-ai,conv_3c43f51a-ffcf-4161-8d6d-b76bf669acb6,7,4.0,author_1,-0.06192237099320174,-0.07043026312436305
750,Human-AI,human-ai,conv_3c43f51a-ffcf-4161-8d6d-b76bf669acb6,8,4.0,author_2,-0.03910140598323207,-0.22018776821218225
751,Human-AI,human-ai,conv_3c43f51a-ffcf-4161-8d6d-b76bf669acb6,9,5.0,author_1,-0.19025060733019153,-0.09402472215286889
752,Human-AI,human-ai,conv_3c43f51a-ffcf-4161-8d6d-b76bf669acb6,10,5.0,author_2,0.04401587934975104,-0.22360199275385156
753,Human-AI,human-ai,conv_3c43f51a-ffcf-4161-8d6d-b76bf669acb6,11,6.0,author_1,-0.23354940453290085,-0.07802883007878646
754,Human-AI,human-ai,conv_3c43f51a-ffcf-4161-8d6d-b76bf669acb6,12,6.0,author_2,-0.021631858983569965,-0.06283868746902603
755,Human-AI,human-ai,conv_3c43f51a-ffcf-4161-8d6d-b76bf669acb6,13,7.0,author_1,-0.11718903590112612,-0.21252862176561002
756,Human-AI,human-ai,conv_3c43f51a-ffcf-4161-8d6d-b76bf669acb6,14,7.0,author_2,-0.04369232194552372,-0.24568708872687325
757,Human-AI,human-ai,conv_3c43f51a-ffcf-4161-8d6d-b76bf669acb6,15,8.0,author_1,-0.17071218731382978,-0.15806378366599183
758,Human-AI,human-ai,conv_3c43f51a-ffcf-4161-8d6d-b76bf669acb6,16,8.0,author_2,-0.1176910951907222,-0.13431189848238018
759,Human-AI,human-ai,conv_491b62e9-789d-4b72-b887-557f2ccffc18,1,1.0,author_1,-0.08351526662291031,0.04426512476568204
760,Human-AI,human-ai,conv_491b62e9-789d-4b72-b887-557f2ccffc18,2,1.0,author_2,0.06069001017045553,0.12794142038928408
761,Human-AI,human-ai,conv_491b62e9-789d-4b72-b887-557f2ccffc18,3,2.0,author_1,-0.18934378386303247,0.02463934255467217
762,Human-AI,human-ai,conv_491b62e9-789d-4b72-b887-557f2ccffc18,4,2.0,author_2,0.03759008557418199,0.06232645177442932
763,Human-AI,human-ai,conv_491b62e9-789d-4b72-b887-557f2ccffc18,5,3.0,author_1,-0.12243982404768126,0.017742478705905507
764,Human-AI,human-ai,conv_491b62e9-789d-4b72-b887-557f2ccffc18,6,3.0,author_2,-0.02653698213520815,0.1409842461222215
765,Human-AI,human-ai,conv_491b62e9-789d-4b72-b887-557f2ccffc18,7,4.0,author_1,-0.11470637393598254,0.06508339546078691
766,Human-AI,human-ai,conv_491b62e9-789d-4b72-b887-557f2ccffc18,8,4.0,author_2,-0.003989449500734616,0.13498998392322653
767,Human-AI,human-ai,conv_491b62e9-789d-4b72-b887-557f2ccffc18,9,5.0,author_1,-0.15067930403995927,0.11237579554661717
768,Human-AI,human-ai,conv_491b62e9-789d-4b72-b887-557f2ccffc18,10,5.0,author_2,-0.07026017461989013,-0.008890020457552286
769,Human-AI,human-ai,conv_491b62e9-789d-4b72-b887-557f2ccffc18,11,6.0,author_1,-0.09247135707671952,0.11367878497797873
770,Human-AI,human-ai,conv_491b62e9-789d-4b72-b887-557f2ccffc18,12,6.0,author_2,-0.03191955149568754,0.054143100191494355
771,Human-AI,human-ai,conv_491b62e9-789d-4b72-b887-557f2ccffc18,13,7.0,author_1,-0.10538151756673535,0.01794406974608977
772,Human-AI,human-ai,conv_491b62e9-789d-4b72-b887-557f2ccffc18,14,7.0,author_2,-0.06057634605164362,0.11700136251293877
773,Human-AI,human-ai,conv_491b62e9-789d-4b72-b887-557f2ccffc18,15,8.0,author_1,-0.028051170488395998,0.05335787827230356
774,Human-AI,human-ai,conv_491b62e9-789d-4b72-b887-557f2ccffc18,16,8.0,author_2,-0.21436684599382388,0.1137976151823694
775,Human-AI,human-ai,conv_4aa46faf-273a-4707-be30-a0b216440d87,1,1.0,author_1,0.07184519012898458,-0.08716190235310815
776,Human-AI,human-ai,conv_4aa46faf-273a-4707-be30-a0b216440d87,2,1.0,author_2,-0.019092532998529185,-0.046746806250575715
777,Human-AI,human-ai,conv_4aa46faf-273a-4707-be30-a0b216440d87,3,2.0,author_1,0.2428475619607592,-0.10738470430168606
778,Human-AI,human-ai,conv_4aa46faf-273a-4707-be30-a0b216440d87,4,2.0,author_2,0.21904614087619903,-0.08144708075284178
779,Human-AI,human-ai,conv_4aa46faf-273a-4707-be30-a0b216440d87,5,3.0,author_1,-0.042858058026736985,0.16309598819702997
780,Human-AI,human-ai,conv_4aa46faf-273a-4707-be30-a0b216440d87,6,3.0,author_2,0.04152581631556617,0.026798230324542434
781,Human-AI,human-ai,conv_4aa46faf-273a-4707-be30-a0b216440d87,7,4.0,author_1,-0.06068116280891081,-0.09530263969100014
782,Human-AI,human-ai,conv_4aa46faf-273a-4707-be30-a0b216440d87,8,4.0,author_2,0.30559652114875485,-0.049316565997799613
783,Human-AI,human-ai,conv_4aa46faf-273a-4707-be30-a0b216440d87,9,5.0,author_1,0.037372524678447656,0.033122737522946206
784,Human-AI,human-ai,conv_4aa46faf-273a-4707-be30-a0b216440d87,10,5.0,author_2,0.06393772872507208,0.01793330556019498
785,Human-AI,human-ai,conv_4aa46faf-273a-4707-be30-a0b216440d87,11,6.0,author_1,-0.09312966726255291,-0.15451649693878602
786,Human-AI,human-ai,conv_4aa46faf-273a-4707-be30-a0b216440d87,12,6.0,author_2,0.07871293438241665,-0.014540555236362454
787,Human-AI,human-ai,conv_4aa46faf-273a-4707-be30-a0b216440d87,13,7.0,author_1,-0.050615253550422214,0.1948949684596586
788,Human-AI,human-ai,conv_4aa46faf-273a-4707-be30-a0b216440d87,14,7.0,author_2,0.19102040876886703,-0.18337447788832567
789,Human-AI,human-ai,conv_4aa46faf-273a-4707-be30-a0b216440d87,15,8.0,author_1,0.00944412544836843,0.05841910393248596
790,Human-AI,human-ai,conv_4aa46faf-273a-4707-be30-a0b216440d87,16,8.0,author_2,0.2982866090913864,-0.08009468697799903
791,Human-AI,human-ai,conv_5e234f25-eb78-4ec3-8113-c66645149ddc,1,1.0,author_1,0.10702684093290618,-0.08709726495072359
792,Human-AI,human-ai,conv_5e234f25-eb78-4ec3-8113-c66645149ddc,2,1.0,author_2,-0.003433388332656757,-0.12664007609423236
793,Human-AI,human-ai,conv_5e234f25-eb78-4ec3-8113-c66645149ddc,3,2.0,author_1,-0.08081433634016517,0.051031882867752204
794,Human-AI,human-ai,conv_5e234f25-eb78-4ec3-8113-c66645149ddc,4,2.0,author_2,0.048570176647968526,0.06593106389725177
795,Human-AI,human-ai,conv_5e234f25-eb78-4ec3-8113-c66645149ddc,5,3.0,author_1,-0.07308458560707531,0.09663671128963736
796,Human-AI,human-ai,conv_5e234f25-eb78-4ec3-8113-c66645149ddc,6,3.0,author_2,-0.14633239012257715,0.22088513961077066
797,Human-AI,human-ai,conv_5e234f25-eb78-4ec3-8113-c66645149ddc,7,4.0,author_1,-0.11173883415248156,0.06664644409880999
798,Human-AI,human-ai,conv_5e234f25-eb78-4ec3-8113-c66645149ddc,8,4.0,author_2,-0.09131045599273574,0.18842604830328397
799,Human-AI,human-ai,conv_5e234f25-eb78-4ec3-8113-c66645149ddc,9,5.0,author_1,0.07532199096491604,-0.040290241981089776
800,Human-AI,human-ai,conv_5e234f25-eb78-4ec3-8113-c66645149ddc,10,5.0,author_2,-0.002346818026665771,0.0855245854734867
801,Human-AI,human-ai,conv_5e234f25-eb78-4ec3-8113-c66645149ddc,11,6.0,author_1,-0.15703242473629014,0.030781385620451133
802,Human-AI,human-ai,conv_5e234f25-eb78-4ec3-8113-c66645149ddc,12,6.0,author_2,-0.04971738518355824,0.22430057107476317
803,Human-AI,human-ai,conv_5e234f25-eb78-4ec3-8113-c66645149ddc,13,7.0,author_1,-0.15295064798690344,0.07910886625264027
804,Human-AI,human-ai,conv_5e234f25-eb78-4ec3-8113-c66645149ddc,14,7.0,author_2,0.004618268775399464,0.10926747273496118
805,Human-AI,human-ai,conv_5e234f25-eb78-4ec3-8113-c66645149ddc,15,8.0,author_1,-0.06448176455221524,0.057887366313814054
806,Human-AI,human-ai,conv_5e234f25-eb78-4ec3-8113-c66645149ddc,16,8.0,author_2,0.002606216187704934,0.033762632533517495
807,Human-AI,human-ai,conv_5f17f002-84ad-4315-8c69-20ec83de1223,1,1.0,author_1,0.11046009794715769,-0.028647354002539357
808,Human-AI,human-ai,conv_5f17f002-84ad-4315-8c69-20ec83de1223,2,1.0,author_2,0.13077028098973037,0.07829293479571943
809,Human-AI,human-ai,conv_5f17f002-84ad-4315-8c69-20ec83de1223,3,2.0,author_1,0.30033671051173055,-0.2744716870839451
810,Human-AI,human-ai,conv_5f17f002-84ad-4315-8c69-20ec83de1223,4,2.0,author_2,0.167520480543737,-0.3089943411120712
811,Human-AI,human-ai,conv_5f17f002-84ad-4315-8c69-20ec83de1223,5,3.0,author_1,0.05273978766444326,-0.19085462448075902
812,Human-AI,human-ai,conv_5f17f002-84ad-4315-8c69-20ec83de1223,6,3.0,author_2,0.1920738709252434,-0.14908168370697159
813,Human-AI,human-ai,conv_5f17f002-84ad-4315-8c69-20ec83de1223,7,4.0,author_1,0.15464489402962672,-0.13683845751983015
814,Human-AI,human-ai,conv_5f17f002-84ad-4315-8c69-20ec83de1223,8,4.0,author_2,0.13216916349579785,-0.15428463243195645
815,Human-AI,human-ai,conv_5f17f002-84ad-4315-8c69-20ec83de1223,9,5.0,author_1,0.02081206981436884,-0.15075462102859472
816,Human-AI,human-ai,conv_5f17f002-84ad-4315-8c69-20ec83de1223,10,5.0,author_2,0.3025650958642627,-0.20253961341317794
817,Human-AI,human-ai,conv_5f17f002-84ad-4315-8c69-20ec83de1223,11,6.0,author_1,-0.18338231831252824,-0.08061561544525866
818,Human-AI,human-ai,conv_5f17f002-84ad-4315-8c69-20ec83de1223,12,6.0,author_2,0.071904209230673,0.07126288495392126
819,Human-AI,human-ai,conv_5f17f002-84ad-4315-8c69-20ec83de1223,13,7.0,author_1,-0.08116386094830753,-0.00848379155373164
820,Human-AI,human-ai,conv_5f17f002-84ad-4315-8c69-20ec83de1223,14,7.0,author_2,0.10070840648350743,0.06707488895411301
821,Human-AI,human-ai,conv_5f17f002-84ad-4315-8c69-20ec83de1223,15,8.0,author_1,-0.19914690952896674,0.19508765803319306
822,Human-AI,human-ai,conv_5f17f002-84ad-4315-8c69-20ec83de1223,16,8.0,author_2,-0.001375846958860661,0.16038567438162551
823,Human-AI,human-ai,conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,1,1.0,author_1,0.19268215168517575,0.10416880791254728
824,Human-AI,human-ai,conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,2,1.0,author_2,-0.03336485832384398,0.19280720070035082
825,Human-AI,human-ai,conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,3,2.0,author_1,-0.017376604967517903,0.17932444574682915
826,Human-AI,human-ai,conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,4,2.0,author_2,0.06991511793237987,0.19210348858203208
827,Human-AI,human-ai,conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,5,3.0,author_1,-0.1669047202234482,0.12828589041670677
828,Human-AI,human-ai,conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,6,3.0,author_2,-0.1270544880474084,0.16869185417540683
829,Human-AI,human-ai,conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,7,4.0,author_1,-0.1806681273610878,0.10852292303019351
830,Human-AI,human-ai,conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,8,4.0,author_2,-0.026829027596010187,0.18938042810381395
831,Human-AI,human-ai,conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,9,5.0,author_1,-0.027537306265608352,0.10109288150613574
832,Human-AI,human-ai,conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,10,5.0,author_2,0.04740925335769558,0.06395403205676872
833,Human-AI,human-ai,conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,11,6.0,author_1,-0.1939892694808422,0.10334345670219214
834,Human-AI,human-ai,conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,12,6.0,author_2,0.0014272054898608593,0.1295643299692703
835,Human-AI,human-ai,conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,13,7.0,author_1,-0.123752070299876,0.12562668318440892
836,Human-AI,human-ai,conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,14,7.0,author_2,-0.07306076974875304,0.19358283399031845
837,Human-AI,human-ai,conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,15,8.0,author_1,-0.010313637336590274,0.1545424227110896
838,Human-AI,human-ai,conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,16,8.0,author_2,0.04657900693264763,0.20593559416476392
839,Human-AI,human-ai,conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,1,1.0,author_1,0.16510276856108486,-0.1644151898098656
840,Human-AI,human-ai,conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,2,1.0,author_2,-0.06436572214545358,0.08087972986030047
841,Human-AI,human-ai,conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,3,2.0,author_1,-0.08699137575594511,0.01951070493692559
842,Human-AI,human-ai,conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,4,2.0,author_2,0.015119562542875607,0.23465627074018475
843,Human-AI,human-ai,conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,5,3.0,author_1,-0.2440597039932003,0.11837142618827057
844,Human-AI,human-ai,conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,6,3.0,author_2,-0.17024478424317457,0.195655213433776
845,Human-AI,human-ai,conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,7,4.0,author_1,-0.1403120325506573,0.06073038415262677
846,Human-AI,human-ai,conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,8,4.0,author_2,-0.009128463764512073,0.15030686960235667
847,Human-AI,human-ai,conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,9,5.0,author_1,-0.0827751269286416,0.15827471342999566
848,Human-AI,human-ai,conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,10,5.0,author_2,0.07438329754631319,0.2505496195698833
849,Human-AI,human-ai,conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,11,6.0,author_1,0.019660879033713913,0.07860903172703469
850,Human-AI,human-ai,conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,12,6.0,author_2,0.03731671897627667,0.24743871188585517
851,Human-AI,human-ai,conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,13,7.0,author_1,0.10036204352175603,-0.2358219958018385
852,Human-AI,human-ai,conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,14,7.0,author_2,0.11590592812907993,0.07478391976132584
853,Human-AI,human-ai,conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,15,8.0,author_1,0.0762239403474533,0.11240903740859914
854,Human-AI,human-ai,conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,16,8.0,author_2,0.07413313258956786,0.11366573514357006
855,Human-AI,human-ai,conv_68f643620b5081968ccd202f0b32a9250787a797b4322e0b,1,1.0,author_1,0.30714665357172505,-0.1408128701981138
856,Human-AI,human-ai,conv_68f643620b5081968ccd202f0b32a9250787a797b4322e0b,2,1.0,author_2,0.22970761081958696,-0.0872256751292442
857,Human-AI,human-ai,conv_68f643620b5081968ccd202f0b32a9250787a797b4322e0b,3,2.0,author_1,0.11098786912528645,0.06838105461643432
858,Human-AI,human-ai,conv_68f643620b5081968ccd202f0b32a9250787a797b4322e0b,4,2.0,author_2,0.2929000812147023,0.14799851208030756
859,Human-AI,human-ai,conv_68f643620b5081968ccd202f0b32a9250787a797b4322e0b,5,3.0,author_1,0.050750698398254065,0.11005466566538025
860,Human-AI,human-ai,conv_68f643620b5081968ccd202f0b32a9250787a797b4322e0b,6,3.0,author_2,0.25551782476662743,-0.06714059651936884
861,Human-AI,human-ai,conv_68f643620b5081968ccd202f0b32a9250787a797b4322e0b,7,4.0,author_1,0.12270455498788314,-0.00582020744920122
862,Human-AI,human-ai,conv_68f643620b5081968ccd202f0b32a9250787a797b4322e0b,8,4.0,author_2,0.22762162524045454,-0.0990199639848311
863,Human-AI,human-ai,conv_68f643620b5081968ccd202f0b32a9250787a797b4322e0b,9,5.0,author_1,0.03298695835124157,-0.008504644041918172
864,Human-AI,human-ai,conv_68f643620b5081968ccd202f0b32a9250787a797b4322e0b,10,5.0,author_2,0.349114701781756,-0.1648557956743551
865,Human-AI,human-ai,conv_68f643620b5081968ccd202f0b32a9250787a797b4322e0b,11,6.0,author_1,0.24345201600873095,-0.08261299202491196
866,Human-AI,human-ai,conv_68f643620b5081968ccd202f0b32a9250787a797b4322e0b,12,6.0,author_2,0.348833579505643,-0.03302665809844425
867,Human-AI,human-ai,conv_68f643620b5081968ccd202f0b32a9250787a797b4322e0b,13,7.0,author_1,-0.06321214736672984,-0.06014297635973015
868,Human-AI,human-ai,conv_68f643620b5081968ccd202f0b32a9250787a797b4322e0b,14,7.0,author_2,0.17087994731739387,-0.09175275739681268
869,Human-AI,human-ai,conv_68f643620b5081968ccd202f0b32a9250787a797b4322e0b,15,8.0,author_1,0.22522366586337256,-0.2690022353900523
870,Human-AI,human-ai,conv_68f643620b5081968ccd202f0b32a9250787a797b4322e0b,16,8.0,author_2,0.3718990578999881,-0.07143336130695534
871,Human-AI,human-ai,conv_68f73dbdcc8081958c0890edef7c670804df05d299f21c4d,1,1.0,author_1,0.2227361280250892,-0.04928907194289352
872,Human-AI,human-ai,conv_68f73dbdcc8081958c0890edef7c670804df05d299f21c4d,2,1.0,author_2,0.3790243509520517,0.036432016098448324
873,Human-AI,human-ai,conv_68f73dbdcc8081958c0890edef7c670804df05d299f21c4d,3,2.0,author_1,0.05783463808308011,0.12000588800019446
874,Human-AI,human-ai,conv_68f73dbdcc8081958c0890edef7c670804df05d299f21c4d,4,2.0,author_2,0.3118476002796858,0.117155307627559
875,Human-AI,human-ai,conv_68f73dbdcc8081958c0890edef7c670804df05d299f21c4d,5,3.0,author_1,0.03264976110743472,-0.021441668921470508
876,Human-AI,human-ai,conv_68f73dbdcc8081958c0890edef7c670804df05d299f21c4d,6,3.0,author_2,0.12392624440423432,0.15536284336843983
877,Human-AI,human-ai,conv_68f73dbdcc8081958c0890edef7c670804df05d299f21c4d,7,4.0,author_1,0.05406576686706199,0.09907810087869834
878,Human-AI,human-ai,conv_68f73dbdcc8081958c0890edef7c670804df05d299f21c4d,8,4.0,author_2,0.21172420555137264,0.17304276446298975
879,Human-AI,human-ai,conv_68f73dbdcc8081958c0890edef7c670804df05d299f21c4d,9,5.0,author_1,-0.04080109717015029,0.1732281470942603
880,Human-AI,human-ai,conv_68f73dbdcc8081958c0890edef7c670804df05d299f21c4d,10,5.0,author_2,0.23641187874259215,0.17942637633766867
