conversation_id,condition,turn,analysis_turn,complete_exchange,starter_side,starter_type,speaker_slot,speaker_type,speaker_is_starter,partner_type,text
vtVEZIgMKoEkI6hoyJnd,human-human,4,4,True,author_2,human,author_1,human,False,human,"different continents all over the globe, she could damn well survive a trip to outer space. After all she wasn't just any old"
vtVEZIgMKoEkI6hoyJnd,human-human,4,4,True,author_2,human,author_2,human,True,human,Once said. But she didn't believe it. If a dog could be sent to the moon and survive on the way back and she could survive all the rollercoasters in Six
vtVEZIgMKoEkI6hoyJnd,human-human,5,5,True,author_2,human,author_1,human,False,human,"as Mike Tyson on cocaine. ""Mike Tyson on cocaine is the best sexual partner a woman can experience"" her niece had always said to"
vtVEZIgMKoEkI6hoyJnd,human-human,5,5,True,author_2,human,author_2,human,True,human,"Lady. She was a grandma who survived raising 10 grandchildren and dealt with multiple ex-lovers, who weren't as spicy in bed."
vtVEZIgMKoEkI6hoyJnd,human-human,6,6,True,author_2,human,author_1,human,False,human,"children up for adoption in 1978. She called Mike Tyson, who was in the middle of drawing a cat, and asked if he wanted to go to"
vtVEZIgMKoEkI6hoyJnd,human-human,6,6,True,author_2,human,author_2,human,True,human,"Her, that she should watch him in the ring doing his thing, she said. Gertrude knew exactly what she meant. She's been through the whole thing when she put her"
vtVEZIgMKoEkI6hoyJnd,human-human,7,7,True,author_2,human,author_1,human,False,human,KNEW THE DOCTOR WAS LYING. She had to make sure he never opened his mouth again. So she took a roll of duct tape and and a
vtVEZIgMKoEkI6hoyJnd,human-human,7,7,True,author_2,human,author_2,human,True,human,"Her 4th husband's funeral. He died of a heart attack the doctor said, but Gertrude knew him too well, and his heart was strong enough to pull through, no. SHE"
vtVEZIgMKoEkI6hoyJnd,human-human,8,8,True,author_2,human,author_1,human,False,human,train station where she started a new-age band with Søren Rasted from Aqua. He had nice hair and always talked about the deep
vtVEZIgMKoEkI6hoyJnd,human-human,8,8,True,author_2,human,author_2,human,True,human,"casserole from her kitchen. The things you always have in the house, you know? She had to frame the doctor for HER murder. She brought her stuff to the"
vtVEZIgMKoEkI6hoyJnd,human-human,9,9,True,author_2,human,author_1,human,False,human,"people in general, they would DEFINITELY FUCK. But unfortunately they lived in rural Russia, where sexual norms were outdated and"
vtVEZIgMKoEkI6hoyJnd,human-human,9,9,True,author_2,human,author_2,human,True,human,"voiced singer in his band. René Dif, he was a handsome man, he said. And if it wasn't for the societal norms and perspective of"
vtVEZIgMKoEkI6hoyJnd,human-human,10,10,True,author_2,human,author_1,human,False,human,"coffin-options. Then she jumped very high with a lot of force, all the way to space, where she met the grand pianomaker and Billy"
vtVEZIgMKoEkI6hoyJnd,human-human,10,10,True,author_2,human,author_2,human,True,human,"Totally outdated. Well, backtracking to Gertrude's agenda with the tape and casserole... They took the train and parted ways; she had to stop by the morgue to discuss."
xmFgQW5bh6PcMW6uXdYJ,human-human,1,1,True,author_2,human,author_1,human,False,human,strolling through the university park with a beer in his hand. It was summer and the new semester had just begun.
xmFgQW5bh6PcMW6uXdYJ,human-human,1,1,True,author_2,human,author_2,human,True,human,"Two people who randomly met each other at university. And yes, it was random—because as it turned out, they didn't study the same subject, but one of them, Ian, was"
xmFgQW5bh6PcMW6uXdYJ,human-human,2,2,True,author_2,human,author_1,human,False,human,"Ian replied ""it's alright"" and began to move on, now with a stained white shirt when the guy with Clara held him"
xmFgQW5bh6PcMW6uXdYJ,human-human,2,2,True,author_2,human,author_2,human,True,human,"Clara, who walked through the park occupied with her thoughts, suddenly bumped into Ian and spilled her hot coffee all over him. ""Sorry!"""
xmFgQW5bh6PcMW6uXdYJ,human-human,3,3,True,author_2,human,author_1,human,False,human,"but the guy wouldn't stop glaring. So Ian decided to use some quick thinking. ""Sorry im shy, and you are really pretty""."
xmFgQW5bh6PcMW6uXdYJ,human-human,3,3,True,author_2,human,author_2,human,True,human,"back and asked him ""hey - it was not on purpose, you don't have to be so rude about it"". Ian looked surprised at him and Clara tried to neutralize the situation,"
xmFgQW5bh6PcMW6uXdYJ,human-human,4,4,True,author_2,human,author_1,human,False,human,"out whether Ian had meant her or her friend Brian. Hopefully time would tell, afterall the year had just"
xmFgQW5bh6PcMW6uXdYJ,human-human,4,4,True,author_2,human,author_2,human,True,human,"Clara blushed, dragged her friend away from the situation, wondering what had just happened. But something was in the air—and she could not figure it out."
xmFgQW5bh6PcMW6uXdYJ,human-human,5,5,True,author_2,human,author_1,human,False,human,man to talk about SOMETHING else than the pretty boy from yesterday. As she was rummaging through her cupboard
xmFgQW5bh6PcMW6uXdYJ,human-human,5,5,True,author_2,human,author_2,human,True,human,"Begun, and Clara did not want to anticipate anything. The next day, Casper would not stop talking about Ian and his rudeness. Clara grew suspicious—how could she get the"
xmFgQW5bh6PcMW6uXdYJ,human-human,6,6,True,author_2,human,author_1,human,False,human,would now become her motivation to make Casper realise just how fucking gay he was. No man should be closeted in
xmFgQW5bh6PcMW6uXdYJ,human-human,6,6,True,author_2,human,author_2,human,True,human,"She found the picture from last summer depicting her late father. The funniest man she knew—unfortunately, he was not brave enough to come out of the closet, and this"
xmFgQW5bh6PcMW6uXdYJ,human-human,7,7,True,author_2,human,author_1,human,False,human,"..yeah that's probably it. Anyway, Clara arose from the floor where she had been pondering and walked to the"
xmFgQW5bh6PcMW6uXdYJ,human-human,7,7,True,author_2,human,author_2,human,True,human,"EVER. Clara thought back to the camp, where Brian got his nickname Casper - and wondered why this had stuck. Maybe it just fit his fucking gayness."
xmFgQW5bh6PcMW6uXdYJ,human-human,8,8,True,author_2,human,author_1,human,False,human,ask if he wanted to eat lunch together. There was a new hotdog stand near the stadium that she wanted to try out. And
xmFgQW5bh6PcMW6uXdYJ,human-human,8,8,True,author_2,human,author_2,human,True,human,"Living room, where she found her mum lighting up a huge joint. ""Really, mom, again?"" she screamed, while grabbing her jacket to get the fuck out of there. She called Casper to"
xmFgQW5bh6PcMW6uXdYJ,human-human,9,9,True,author_2,human,author_1,human,False,human,hotdog in each hand it certainly would provide great entertainment for the afternoon. Casper seemed to be
xmFgQW5bh6PcMW6uXdYJ,human-human,9,9,True,author_2,human,author_2,human,True,human,"The local soccer team was playing a match tonight, so maybe they would both get a kick out of watching hot men running around sweating, with a"
xmFgQW5bh6PcMW6uXdYJ,human-human,10,10,True,author_2,human,author_1,human,False,human,possible! It had been a rough summer and she couldn't wait to get to know the local pubs. She started walking towards the
xmFgQW5bh6PcMW6uXdYJ,human-human,10,10,True,author_2,human,author_2,human,True,human,"In a great mood today, so maybe they could go to the pub later on as well. Clara needed to get drunk - as soon as."
